planner,size,freqs
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,16,64.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
HEFT,32,32.0
